GeneID	log2FoldChange	p_adj
AT1G02410	0.4634438203313118	0.032049586253402124
AT1G02420	-0.36065038239877106	0.6388837613737399
AT1G02430	-0.09881294754056277	0.9174159208081013
AT1G02440	0.20869857188517305	0.9235076159374512
AT1G02450	1.3719138437753458	0.4551732408695889
AT1G02460	-1.1386155457339073	0.05463162123135511
AT1G02470	-0.5393976694011521	0.18774479153544368
AT1G02475	-0.28858156391202183	0.23075476562713407
AT1G02500	0.2223601877855436	0.36120569298519656
AT1G02520	-0.2830614096040809	0.6887437494395526
AT1G02560	5.113250524868403e-4	0.9985889370556967
AT1G02610	0.2836840262848004	0.5673961379041859
AT1G02640	0.08225252871535736	0.9140530980381024
AT1G02650	0.02617256669524468	0.9794859665643444
AT1G02660	1.9192363811803173	1.5160848491162646e-13
AT1G02670	0.16244541047861039	0.8476858577207218
AT1G02680	-0.05051487243308406	0.9213623351527913
AT1G02690	0.01258527103915203	0.9854374648818444
AT1G02700	-0.2788057867406485	0.8199415088470948
AT1G02710	-0.16398420169167596	0.8538748579088196
AT1G02720	-0.0482399814761181	0.917907752487584
AT1G02730	0.14206087073567614	0.9240702755086356
AT1G02740	0.6243159125802891	0.006491465863356827
AT1G02750	0.47389225545087027	0.036605883713718375
AT1G02770	-0.2536961384616496	0.86564525751838
AT1G02780	0.06793215528039749	0.8412892616285881
AT1G02800	-0.1022347013353649	0.9586324218880741
AT1G02810	1.8201561079637454	2.174778954787801e-6
AT1G02816	0.005682843346856827	0.9915513355186106
AT1G02820	-0.3125673336491866	0.6005541313952376
AT1G02840	-0.13297152155379727	0.5960483343973968
AT1G02850	-0.1183039750809709	0.7516104123253015
AT1G02860	0.8335367002395805	7.636061776423859e-6
AT1G02870	-0.09172777999858255	0.8081883583084336
AT1G02880	2.015355591602664	7.563788610290867e-35
AT1G02890	0.023645932962996285	0.9339390267156639
AT1G02900	0.5976993472261817	0.014858647045680276
AT1G02910	0.11871456392749181	0.6205873360241924
AT1G02920	1.9582365316311383	1.4661414359337142e-12
AT1G02930	1.9623498066168092	2.2973467622184538e-14
AT1G02940	1.7210102412739916	1.6776638941636912e-6
AT1G02950	-0.13431535338479977	0.8883548664189995
AT1G02960	-0.1762670298173789	0.5906724137524072
AT1G02970	-0.3589017992781764	0.3763365463002378
AT1G02990	0.05811883103886167	0.8904565112849009
AT1G03000	-0.2826529909881789	0.1823090726973701
AT1G03010	-0.49477492386676014	0.16070425630256313
AT1G03020	-0.30461176873220414	0.8678770523963768
AT1G03030	0.11336825230215393	0.6846077781496808
AT1G03040	-0.2985885441101193	0.1151201974496738
AT1G03055	0.24148142895419358	0.8171553085905934
AT1G03060	0.09573229466889466	0.8817297635149707
AT1G03080	-0.17043574170220535	0.6763958785957084
AT1G03090	0.24613141878753408	0.5240129315224392
AT1G03100	0.22496238009889724	0.7031322090406672
AT1G03110	-0.1836798400156182	0.5070525108443845
AT1G03130	-0.3014156208073216	0.025740237405059412
AT1G03140	0.06530744821171469	0.8352633926878283
AT1G03150	-0.17703846637680223	0.4497298378807796
AT1G03160	-0.30843087074589914	0.16562462898973054
AT1G03180	0.3170177291709507	0.5322790842624755
AT1G03190	-0.7111425620980407	0.029016152947209634
AT1G03200	0.020443424257145522	0.9868284938226378
AT1G03210	0.23514558950388098	0.37071228206434814
AT1G03220	2.9431135405708524	1.492609583824086e-53
AT1G03230	2.2569792584714734	5.545417334979391e-25
AT1G03250	0.04485973420468841	0.9024102140741491
AT1G03260	0.23594403325345742	0.5202716856880726
AT1G03270	-0.1760242389501946	0.79864868166248
AT1G03280	0.20860767112961404	0.29497073149377123
AT1G03290	0.5570842611222157	5.869690792075093e-4
AT1G03300	-1.380142604249671	3.1892461627580567e-4
AT1G03310	-0.6784371990790046	0.0011839655068963944
AT1G03330	0.0909605701825352	0.7896440169304122
AT1G03340	0.10210980115801917	0.9138950158969422
AT1G03350	-0.3275717260014634	0.13694883491512483
AT1G03360	-0.01244916652034067	0.9778311635488937
AT1G03365	-0.3745614150976845	0.1764662836536146
AT1G03370	3.1803004585479697	4.333942856029592e-93
AT1G03380	-0.01865785252685209	0.9650471913624589
AT1G03400	0.24242036891234367	0.554224014005816
AT1G03410	0.020270793833935673	0.9647616213068403
AT1G03430	0.07763799095996837	0.862417206264482
AT1G03440	-0.48976046515977056	0.20774801665178214
AT1G03457	0.22883508570500186	0.579501714075808
AT1G03470	0.4092959586286658	0.23151955349416395
AT1G03475	-0.20531231123354843	0.37262839229287503
AT1G03495	0.20955355659544814	0.43127528513314234
AT1G03510	-0.09783482171971598	0.8953335627960255
AT1G03520	-0.3392397489833693	0.22732261625210154
AT1G03530	-0.4710019516780438	0.128276268028421
AT1G03540	-0.8875692285763982	0.30217146419466606
AT1G03550	-0.25604915835855663	0.6243819406212164
AT1G03560	-0.40683682483319744	0.103101258501004
AT1G03580	-0.27696817614174657	0.8036547833818614
AT1G03590	0.629300302969511	3.5084023314052294e-4
AT1G03600	-0.09186535624819549	0.7390060623689073
AT1G03610	0.8521373251638835	7.894278601658727e-8
AT1G03620	0.09627934432158765	0.9320300731159805
AT1G03630	-0.16470527779257924	0.5263121181454923
AT1G03650	0.5581268715159112	0.13850820477390433
AT1G03660	0.9762026199057205	0.22214022631369074
AT1G03680	-0.015700595671734863	0.9596656138291092
AT1G03687	-0.20969906717171508	0.5082667239520976
AT1G03710	0.5370739045987664	0.6326990553068718
AT1G03730	1.6358862037836135	2.9760690035364653e-23
AT1G03740	2.3683319585861886	1.1061148296364611e-44
AT1G03750	-0.25176327501479345	0.5180585108540682
AT1G03760	0.013503789537077416	0.9749081560969689
AT1G03770	0.8032738616462157	9.438746819058246e-5
AT1G03780	0.36765756590854687	0.5509014401163641
AT1G03820	-0.32060589358983926	0.45982628759995126
AT1G03830	-0.8614975766668426	5.571120983326655e-4
AT1G03840	-0.6777351231108106	0.5272495653003676
AT1G03850	0.4430114169802665	0.18684104969848556
AT1G03860	0.021829375616542055	0.9470891870078003
AT1G03870	0.07570525923441784	0.825756261171772
AT1G03900	0.03977860213159386	0.8953335627960255
AT1G03905	1.6165029393326773	8.040997749976676e-13
AT1G03910	0.07020888656402734	0.8295572111171766
AT1G03920	-0.008094997015076611	0.99528928128072
AT1G03930	-0.14350647276917072	0.6176757778271024
AT1G03940	0.05791576243714714	0.8888126797581435
AT1G03950	0.006725493608959811	0.988901771466955
AT1G03960	-0.24330266347667	0.33074043691810956
AT1G03970	0.2756632508210827	0.639188221801478
AT1G03980	1.4184064226388184	0.013147770245217837
AT1G03990	-0.06118261073557243	0.9407033885482208
AT1G04000	0.5103924418867873	0.11058201569614882
AT1G04010	0.13149514366821996	0.7967660774421059
AT1G04020	-0.41573843506735536	0.06616263945768687
AT1G04030	-0.09644490425159238	0.8637739501080554
AT1G04040	-0.09663873874875314	0.7884127302239603
AT1G04050	-0.10452540994868173	0.898588827604986
AT1G04070	-0.4022657548725644	0.2796835590408077
AT1G04080	0.07358303822839908	0.762389098986948
AT1G04090	1.0946720016277636	0.1276270007817896
AT1G04100	1.3743419231450709	2.978320048519007e-6
AT1G04110	0.23481160789341488	0.8038580592964213
AT1G04120	-0.34248164019104993	0.20503510657531152
AT1G04130	0.023361770582034303	0.959681208426839
AT1G04140	-0.07123460784158553	0.830247059976858
AT1G04160	0.38378929943292817	0.13968030728753777
AT1G04170	-0.08800772003801231	0.7230777825429264
AT1G04180	-0.3248961010854213	0.7982620775482744
AT1G04190	-0.18695224788338866	0.425902881713696
AT1G04200	0.895667698670395	8.791977823023203e-11
AT1G04210	0.3866093807293142	0.005050822936779904
AT1G04220	-0.03464537022357648	0.9661718048740295
AT1G04230	0.4507238286170688	0.0945929355298267
AT1G04240	-0.12029606225158108	0.798499371084297
AT1G04250	0.19502793236393048	0.5469639138288217
AT1G04260	-0.21869880501655717	0.5953163340686483
AT1G04270	0.0570480685130092	0.8736162386738637
AT1G04280	0.21615029232076707	0.3884544748192054
AT1G04290	0.19755863028431797	0.6202579530935111
AT1G04300	0.12169779459864499	0.5860653896184959
AT1G04310	0.04506106383571085	0.9441526705571235
AT1G04330	0.21261584402299377	0.894712306588141
AT1G04340	0.058064668228502835	0.9016296046962265
AT1G04350	-0.18276697219157728	0.5939986395087884
AT1G04360	1.4770993413867266	2.3538737704218303e-4
AT1G04370	-0.3170683129360113	0.8321441614478344
AT1G04380	1.7357961360940153	0.045817632300904576
AT1G04390	-0.6031114245888295	0.021428548072543692
AT1G04400	-0.06792613909911807	0.7953532050086854
AT1G04410	-0.10276002092555302	0.6865098202725111
AT1G04420	0.027641706405853384	0.9345546649556016
AT1G04425	0.8141079722364506	0.12681666818457268
AT1G04430	0.2360842869920928	0.2290750238971892
AT1G04440	0.15271616681825023	0.512851993793051
AT1G04480	0.20185498648804	0.44128091578453166
AT1G04490	1.7707973868133262	0.0012703478595675385
AT1G04500	-0.3895501563098099	0.6261181219452195
AT1G04510	-0.08448823497775007	0.7376145010342386
AT1G04520	-0.49413992525547334	0.013128567870158576
AT1G04530	-0.075153682640649	0.8071738553499017
AT1G04540	-0.2937348491818203	0.7171550347129299
AT1G04550	-0.2315679299877333	0.41568239830067544
AT1G04555	-0.231212416489099	0.5970431635164313
AT1G04570	-0.622281499295187	0.6250996563752818
AT1G04590	0.04639709780404479	0.883629785772578
AT1G04600	-0.8492782239306428	0.4941474179886924
AT1G04610	-0.39379211243469053	0.7598069794185156
AT1G04620	-0.13146397409567812	0.6913460370062358
AT1G04630	0.03017864567540052	0.9396645824581518
AT1G04635	-0.5139297884198873	0.2599753438967816
AT1G04640	0.09482971574239177	0.7972614349311997
AT1G04645	6.639933458091501	9.39780411977475e-9
AT1G04650	-0.18442292662315307	0.753897808483315
AT1G04680	0.47229581114922514	0.1113545834298976
AT1G04690	-0.22021241409461387	0.13358946494246865
AT1G04700	0.3367728025161893	0.5688895333982252
AT1G04710	0.014261963594530443	0.9691114937328456
AT1G04730	-0.11646512595924544	0.7136722754843948
AT1G04750	-0.0020718154673341664	0.9952920716262388
AT1G04760	-0.1759427738577875	0.8587455220250712
AT1G04770	-0.3319105170614969	0.20948320502799306
AT1G04780	0.7520093158409628	8.13729363720874e-5
AT1G04790	-0.006182091385795213	0.9875646325000538
AT1G04800	0.1428135215285987	0.8133465497414276
AT1G04810	-0.1561010473114385	0.7121917984629973
AT1G04820	-0.13805808475323497	0.5722672058547881
AT1G04830	-0.2382057671620889	0.3822771258041597
AT1G04840	-0.2647498821865658	0.7382343703714154
AT1G04850	0.16793717230448757	0.3229796695536488
AT1G04860	-0.04830161487890296	0.8858344565897655
AT1G04870	0.06402079157133016	0.8642560526091878
AT1G04900	0.0019604106314692546	0.9961321151681
AT1G04910	-0.46014152661541247	0.00671638295537256
AT1G04920	0.9617467222614036	0.12741375818635528
AT1G04930	-0.5552435826737545	0.16411065945616693
AT1G04940	-0.26513391739716474	0.4621390173523101
AT1G04945	-0.5356507079920841	0.017952035071448484
AT1G04950	0.10719629651524971	0.7100880480102115
AT1G04960	0.5586392403792093	0.00168939104595298
AT1G04970	-0.2786052606465614	0.2290605917882034
AT1G04980	-0.35510828075741674	0.06368143998669248
AT1G04985	0.1252011033367091	0.7189646884162293
AT1G04990	-0.03698499114294611	0.9399004265784273
AT1G05000	0.6779378249929792	0.006521973738440336
AT1G05010	0.20519609558572335	0.40885116776530167
AT1G05020	2.095925214405074	2.28531224897816e-13
AT1G05030	-0.3693485974738374	0.23131952086779536
AT1G05055	-0.34661398132088495	0.22495385481100294
AT1G05060	-0.2604446980297201	0.43319495884401654
AT1G05061	-0.08908377355999636	0.953947910465619
AT1G05065	0.921233936461664	0.4896636909963221
AT1G05070	0.011208587335681676	0.9779393897212298
AT1G05090	-0.49731830424732243	0.0573712542224308
AT1G05120	-0.0623623390322282	0.8508655311696711
AT1G05135	0.5078062432025807	0.2253102674261204
AT1G05140	-0.7478738958221308	6.722482054799498e-5
AT1G05150	-0.21768141521463272	0.5239577578085975
AT1G05160	-0.6318764660557958	0.015494515673554213
AT1G05170	-0.780767874104627	0.0034776526748883296
AT1G05180	0.045819852036213735	0.8883548664189995
AT1G05190	0.15624570580501984	0.5594307404407399
AT1G05200	-0.414541326464957	0.02932906765446559
AT1G05205	0.008027859667743418	0.9846451546331862
AT1G05210	0.0087464304796094	0.9868284938226378
AT1G05220	0.22171416010549358	0.8979415765755424
AT1G05230	0.1069975561655187	0.8119091775736443
AT1G05240	0.1971539383810434	0.5688895333982252
AT1G05250	0.19901823732426777	0.564204627607692
AT1G05260	-0.43585675126672013	0.21082384409693164
AT1G05270	-0.05733233124980314	0.8518360743702337
AT1G05280	-0.7993798881447554	0.5109853678437467
AT1G05300	-0.3116950780736967	0.3434573818495955
AT1G05310	-0.08691155324373878	0.9450063872789061
AT1G05320	-0.1850678057490948	0.5158425576444243
AT1G05340	3.8129537745934012	4.282380310515051e-43
AT1G05350	0.04679988394983917	0.9027866750225273
AT1G05360	-0.25521709002522286	0.343178939936696
AT1G05370	1.1985939754981851	0.009664588797435822
AT1G05380	-0.133729234204342	0.691127913299002
AT1G05385	-0.2375227059218097	0.40933936425131373
AT1G05400	0.09285248559039944	0.9383410234158799
AT1G05410	0.07998313097168787	0.8453816442616675
AT1G05420	-2.898824398611131	0.0011839655068963944
AT1G05430	-0.085099366018158	0.830856259976942
AT1G05440	0.05333124596227146	0.9717791561906599
AT1G05450	0.8813884924727021	0.4266606609737489
AT1G05460	-0.24147527196673926	0.6666882072535533
AT1G05470	-0.1798000974050436	0.728348316049166
AT1G05490	-0.8153735526346669	0.21365196385929583
AT1G05500	-0.3202063669334138	0.1177772728789846
AT1G05520	-0.30478854903642827	0.23189433672012047
AT1G05540	-0.3002395887398423	0.8080139688140915
AT1G05560	-0.4095397887652531	0.5322790842624755
AT1G05570	0.008132627062089066	0.9860869056402864
AT1G05575	6.419383323315187	1.2030484155372333e-54
AT1G05590	-0.1929552680103167	0.6948679708736242
AT1G05600	-0.5893600354445115	0.05296633547781573
AT1G05610	0.38192369912529633	0.8250628071141016
AT1G05620	0.15178322614657824	0.6134230984212149
AT1G05630	1.1455003072993595	8.09297784312782e-12
AT1G05640	1.2526172838696887	0.010673104697260632
AT1G05670	3.32555166246679	1.1970415467469231e-64
AT1G05675	6.536661182284469	1.1363764081353618e-195
AT1G05680	1.7122710934408125	0.03699936708879854
AT1G05690	-0.709588753806984	0.1758273507150049
AT1G05700	0.21714605363082726	0.7986496354425882
AT1G05710	0.8646455963322287	7.756596757888115e-7
AT1G05720	-0.29261366154135643	0.2143024040491748
AT1G05730	-0.23226917691808732	0.6257173596976272
AT1G05750	-0.5617481576921977	0.04395986525828646
AT1G05770	-0.5711983120486751	0.6309774502691496
AT1G05780	0.16077225743475104	0.7422800837575299
AT1G05785	0.002327672771186245	0.9971241141124346
AT1G05790	-0.148944835554508	0.6444004441282423
AT1G05805	-0.054406330060111044	0.8673205872780626
AT1G05810	0.5547723329718928	0.028172076904016668
AT1G05820	0.5040064174610842	0.18754654218350286
AT1G05830	-0.0608964600265026	0.8896759656041061
AT1G05835	0.6488927719739629	0.3633383558663853
AT1G05840	0.22056003935993143	0.46021033702717035
AT1G05850	-0.05111821133852319	0.8894822051770724
AT1G05860	-0.6221063672362259	0.006300896726742185
AT1G05870	-0.815021230117963	5.226929350289918e-6
AT1G05880	0.6121100983612691	0.7517948792028091
AT1G05890	0.2010033028876637	0.27057703901961244
AT1G05894	1.217237341171768	0.31226534406602474
AT1G05900	-0.5312607421464863	0.020837247741701783
AT1G05910	0.08008012369843356	0.8386765985032583
AT1G05940	-0.2916435140201566	0.10356243125778095
AT1G05950	-0.3290189439883193	0.4462040048831532
AT1G05960	-0.09466164497109647	0.7535574939398808
AT1G05970	0.45860953927137976	0.2021382911888124
AT1G05990	-0.2072269651641853	0.9333382764256724
AT1G06000	-0.17815253056842126	0.6851625263274225
AT1G06010	-0.16708402874386405	0.6796772515624351
AT1G06040	-0.2166825165461138	0.12903487483067766
AT1G06050	0.23991074215145666	0.5727160341896633
AT1G06060	-0.08508853141385547	0.8256138366294284
AT1G06070	-0.03615323543386305	0.9302376117883993
AT1G06080	-0.26611456126040633	0.6071851430738664
AT1G06090	0.1320075277470753	0.8097480023306717
AT1G06110	0.016658675927659024	0.9630397739692242
AT1G06120	0.46813267100554234	0.6368009150422104
AT1G06130	1.0198044343875476	3.6317885454136133e-13
AT1G06135	11.03292536430892	6.069621659404672e-25
AT1G06137	8.379413644032764	1.304852562962256e-13
AT1G06140	2.3923136011960104	3.084407339991828e-11
AT1G06150	-0.24272710325889252	0.6319711387052841
AT1G06160	-1.1906895847723027	2.2001987233959335e-6
AT1G06180	-0.5111456756442082	0.047025143830909326
AT1G06190	-0.019763275974048842	0.9434626119761691
AT1G06200	0.13494097764545843	0.6775523754916061
AT1G06210	0.29218950491779394	0.15202931377394605
AT1G06220	-0.17552882444814433	0.5272649470089357
AT1G06230	0.11520721496697153	0.6319953853698859
AT1G06240	-0.03393161209656737	0.9525927649705036
AT1G06250	0.4503416899020049	0.5421296398728507
AT1G06265	-0.21671124487499394	0.6930304715430263
AT1G06270	-0.2532816344747406	0.7579042697750361
AT1G06290	0.07173919838478968	0.8413257244041074
AT1G06310	1.2323974830197408	0.3224802315539612
AT1G06350	0.07449944948213388	0.9388904765737602
AT1G06360	0.2554824438101765	0.8690138667049296
AT1G06370	-0.17275079658018305	0.7330367278336745
AT1G06380	-0.5580118332541063	0.012558210392843586
AT1G06390	0.31166388312925425	0.02756994911379827
AT1G06400	0.09104352663456325	0.7353865097971735
AT1G06410	-0.04811769074501381	0.9019043372522089
AT1G06420	1.441188135925539	0.09264179918779515
AT1G06430	-0.017903466325890658	0.9725708760583338
AT1G06440	-0.20517506322858384	0.7191991948876669
AT1G06450	-0.037233478136990315	0.9546171112136754
AT1G06460	-0.35098511874704597	0.09436780747898005
AT1G06470	-0.03906872886594962	0.9279741430845765
AT1G06475	0.3264254759493362	0.4259928794313015
AT1G06490	0.14357443191116492	0.8695252057448778
AT1G06500	-0.12899524294917103	0.7916878580812333
AT1G06510	0.03729867832556755	0.9388857258517536
AT1G06515	-0.10841639140857602	0.7758995032471614
AT1G06520	1.082113482002617	0.05441602886047278
AT1G06530	-0.4271980045254727	0.1485044467313206
AT1G06550	-0.21050482431745512	0.47091981459085824
AT1G06560	0.23854723053052432	0.2734350740608926
AT1G06570	0.10969273928630778	0.8632541729832313
AT1G06580	0.8101651176638485	0.009782103275905703
AT1G06590	-0.08133441920949397	0.8386765985032583
AT1G06620	0.24500548152212828	0.6140223437813438
AT1G06630	-0.02682834622664851	0.9474650299169234
AT1G06640	0.45862741721983624	0.005340447995884272
AT1G06645	-0.8382503719073858	0.00483620656028823
AT1G06650	-0.16762974741184908	0.4682468197611906
AT1G06660	0.22858074468775672	0.7447017376551707
AT1G06670	-0.33449869380193853	0.21128285726632098
AT1G06680	-0.21003658328872699	0.19831343450485678
AT1G06690	0.005900046910793412	0.989574083732071
AT1G06700	-0.003925593960239306	0.9892692350574561
AT1G06710	-0.4185213645066523	0.09810914739375094
AT1G06720	-0.1307872283683697	0.6397310350399924
AT1G06730	-0.29773591208528916	0.3592164837839831
AT1G06750	-0.45870315743778245	0.570766971566255
AT1G06760	-0.5173247944186049	5.0204767110215125e-6
AT1G06770	0.47864840253605767	0.06594929118000796
AT1G06780	-0.12634807494192404	0.6839183086417419
AT1G06790	-0.08019557749786267	0.879217291740324
AT1G06800	1.0126205221050635	1.1813914417999231e-4
AT1G06820	-0.11372483762144087	0.673484552646025
AT1G06830	1.0638363445056562	6.767420427702472e-6
AT1G06840	1.1205188775949966	9.355291188559521e-17
AT1G06850	0.30107673064255186	0.36650107224170514
AT1G06870	-0.06664933763857386	0.8483488391105098
AT1G06890	-0.0476167584231642	0.8974541790622078
AT1G06900	0.08311672364523633	0.7445038106666428
AT1G06910	-0.3831076931905351	0.31942225544494174
AT1G06923	0.33718234317465373	0.6599837569395938
AT1G06930	0.25888283319729094	0.8709517789150624
AT1G06950	-0.17798738184134877	0.6949263102946308
AT1G06960	-0.22009151122469825	0.5333141111335711
AT1G06970	4.255216104830509	0.0023558382390490053
AT1G06980	-2.4564586862470876	0.009237150295222827
AT1G07000	4.779857349467296	4.531909629618154e-190
AT1G07010	-0.4176801439738333	0.01906370469003142
AT1G07020	0.6671024187779216	0.0013297775673007137
AT1G07030	-0.11131191797044232	0.8132582806370843
AT1G07040	-0.24444472025205358	0.41571580296758376
AT1G07050	-0.5782338031711285	0.16085216366358265
AT1G07070	-0.19588677551010997	0.6761221195151996
AT1G07080	-0.08441088775632179	0.7734038373421038
AT1G07090	-1.0624882394430741	1.5156819202354449e-5
AT1G07110	-0.12729035444312006	0.5583416046422666
AT1G07120	0.7157602763442946	0.5639296638275222
AT1G07128	3.567535709546555	6.045521366638448e-4
AT1G07130	1.5608845264731297	0.0035544657669133763
AT1G07135	5.8871720792804485	1.6486847495435297e-123
AT1G07140	0.2512952862280125	0.05421465397253797
AT1G07150	1.4493177204555896	4.133053430071667e-5
AT1G07160	8.218099842535647	3.5544641644035936e-270
AT1G07170	0.35256619926413896	0.1107076656840071
AT1G07180	0.3496295417733894	0.5652524143894292
AT1G07200	-0.5200522570301287	0.03762776631615098
AT1G07210	-0.16464316707714505	0.5019579523612345
AT1G07220	1.1420621744861055	3.418837740174373e-9
AT1G07230	0.4035862436919546	0.07779865038428235
AT1G07240	0.9452454288783857	1.1243652939202445e-7
AT1G07250	-0.4092828841199982	0.16096848283950074
